ID,event,sectionID,val,procID,ts,ticket
idUnico,WAIT,b_hay_dato,0,8,1547227556831931662,155
idUnico,SIGNAL,mutex,1,8,1547227556832062806,156
idUnico,WAIT,mutex,0,8,1547227556832174179,157
idUnico,SIGNAL,mutex,1,8,1547227556832283355,158
idUnico,WAIT,mutex,0,4,1547227556832399452,159
idUnico,SIGNAL,b_hay_dato,1,4,1547227556832522907,160
idUnico,WAIT,b_hay_dato,0,8,1547227556832649547,161
idUnico,SIGNAL,mutex,1,8,1547227556832781459,162
idUnico,WAIT,mutex,0,8,1547227556832890416,163
idUnico,SIGNAL,mutex,1,8,1547227556832999373,164
idUnico,WAIT,mutex,0,6,1547227556833114920,165
idUnico,SIGNAL,b_hay_dato,1,6,1547227556833238155,166
idUnico,WAIT,b_hay_dato,0,8,1547227556833366553,167
idUnico,SIGNAL,mutex,1,8,1547227556833494621,168
idUnico,WAIT,mutex,0,6,1547227556833612584,169
idUnico,SIGNAL,b_hay_dato,1,6,1547227556833735930,170
idUnico,WAIT,b_hay_dato,0,7,1547227556833865755,171
idUnico,SIGNAL,mutex,1,7,1547227556833984158,172
idUnico,WAIT,mutex,0,7,1547227556834097069,173
idUnico,SIGNAL,mutex,1,7,1547227556834208332,174
idUnico,WAIT,mutex,0,6,1547227556834329151,175
idUnico,SIGNAL,b_hay_dato,1,6,1547227556834451288,176
idUnico,WAIT,b_hay_dato,0,7,1547227556834580015,177
idUnico,SIGNAL,mutex,1,7,1547227556834697210,178
idUnico,WAIT,mutex,0,7,1547227556834809791,179
idUnico,SIGNAL,mutex,1,7,1547227556834921164,180
idUnico,WAIT,mutex,0,6,1547227556835042423,181
idUnico,SIGNAL,b_hay_dato,1,6,1547227556835164340,182
idUnico,WAIT,b_hay_dato,0,7,1547227556835293616,183
idUnico,SIGNAL,mutex,1,7,1547227556835411360,184
idUnico,WAIT,mutex,0,7,1547227556835524161,185
idUnico,SIGNAL,mutex,1,7,1547227556835635644,186
idUnico,WAIT,mutex,0,4,1547227556835754706,187
idUnico,SIGNAL,b_hay_dato,1,4,1547227556835878381,188
idUnico,WAIT,b_hay_dato,0,7,1547227556836003922,189
idUnico,SIGNAL,mutex,1,7,1547227556836122215,190
idUnico,WAIT,mutex,0,7,1547227556836234577,191
idUnico,SIGNAL,mutex,1,7,1547227556836341776,192
idUnico,WAIT,mutex,0,4,1547227556836456445,193
idUnico,SIGNAL,b_hay_dato,1,4,1547227556836579570,194
idUnico,WAIT,b_hay_dato,0,7,1547227556836704234,195
idUnico,SIGNAL,mutex,1,7,1547227556836822087,196
idUnico,WAIT,mutex,0,7,1547227556836934449,197
idUnico,SIGNAL,mutex,1,7,1547227556837042417,198
idUnico,WAIT,mutex,0,4,1547227556837157195,199
idUnico,SIGNAL,b_hay_dato,1,4,1547227556837279991,200
idUnico,WAIT,b_hay_dato,0,7,1547227556837404435,201
idUnico,SIGNAL,mutex,1,7,1547227556837522398,202
idUnico,WAIT,mutex,0,4,1547227556837643107,203
idUnico,SIGNAL,mutex,1,4,1547227556837759753,204
idUnico,WAIT,mutex,0,4,1547227556837868709,205
idUnico,SIGNAL,mutex,1,4,1547227556837977666,206
idUnico,WAIT,mutex,0,4,1547227556838085854,207
idUnico,SIGNAL,mutex,1,4,1547227556838195031,208
idUnico,WAIT,mutex,0,4,1547227556838302450,209
idUnico,SIGNAL,mutex,1,4,1547227556838411077,210
idUnico,WAIT,mutex,0,6,1547227556838526624,211
idUnico,SIGNAL,mutex,1,6,1547227556838626574,212
idUnico,WAIT,mutex,0,1,1547227556838800224,213
idUnico,SIGNAL,mutex,1,1,1547227556839183989,214
idUnico,WAIT,mutex,0,1,1547227556839285038,215
idUnico,SIGNAL,mutex,1,1,1547227556839388613,216
